593047,1,-13,5274.16,-0.749334,-0.606194,-0.26651,0.251059,0.199753,0.0904376
594085,1,-13,2614.32,-0.546765,-0.83228,-0.0914267,0.183821,0.27686,0.0258669
594121,1,13,1109.58,-0.965546,-0.221182,-0.137112,0.324477,0.0669771,0.0366051
594530,1,-13,260.574,-0.9834,-0.181447,0.000590756,0.320082,0.0830818,0.0419043
598425,1,-13,1607.9,-0.805609,-0.565422,-0.176896,0.266792,0.192536,0.0535096
600439,1,13,1414.82,-0.993773,-0.0163035,-0.110225,0.330293,0.0094358,0.0439124
601522,1,-13,1535.05,-0.85937,-0.0110395,-0.511235,0.293281,0.0030344,0.158393
602019,1,-13,1546.82,-0.708434,-0.567115,-0.420121,0.239504,0.189525,0.133525
602945,1,-13,7222.92,-0.900984,-0.407173,-0.149791,0.300337,0.134897,0.0520716
603116,1,-13,1225.87,-0.788524,-0.0211758,-0.614639,0.261406,0.00497508,0.206769
607151,1,-13,1176.96,-0.556946,-0.829267,-0.046127,0.190391,0.273343,0.0120708
609853,1,-13,5363.66,-0.932802,-0.22743,-0.279565,0.311066,0.0767818,0.0919424
616221,1,13,9435.59,-0.757542,-0.621743,-0.198913,0.251935,0.207657,0.0672211
616414,1,13,561.67,-0.87827,-0.469822,-0.0889321,0.295577,0.15403,0.00448779
619187,1,13,3726.85,-0.430172,-0.158415,-0.888739,0.142411,0.0522035,0.296825
621902,1,13,10378.2,-0.998148,-0.0423481,-0.0436616,0.332653,0.0144874,0.0155869
624609,1,13,22603.5,-0.62187,-0.5703,-0.53669,0.207377,0.190292,0.178592
624661,1,-13,1770.91,-0.956059,-0.0781203,-0.282573,0.317732,0.0240763,0.0978679
625571,1,13,35990.2,-0.707733,-0.691996,-0.142323,0.23571,0.230801,0.0477818
627193,1,-13,2454.4,-0.615659,-0.781466,-0.101362,0.207251,0.259322,0.0301715
628426,1,13,2143.94,-0.938242,-0.343858,-0.0382525,0.309599,0.122275,0.0175693
629217,1,13,2285.63,-0.641165,-0.758954,-0.113561,0.212748,0.254071,0.0360178
630171,1,-13,4646.05,-0.635465,-0.0474494,-0.77067,0.213953,0.0126903,0.255292
631262,1,-13,1490.69,-0.852197,-0.0514232,-0.520688,0.285139,0.00409347,0.172597
635820,1,13,23527.1,-0.78792,-0.102058,-0.607262,0.26303,0.0332145,0.202047
638225,1,13,25001.1,-0.420794,-0.320602,-0.848614,0.140092,0.107483,0.282724
638766,1,-13,4909.58,-0.848769,-0.502563,-0.164381,0.282733,0.167461,0.0559481
639391,1,-13,1649.69,-0.63185,-0.364676,-0.683942,0.206982,0.118949,0.232639
645863,1,13,1011.73,-0.842756,-0.458777,-0.281579,0.27252,0.160385,0.105454
653196,1,13,14749.7,-0.798709,-0.590975,-0.11319,0.266993,0.196004,0.0375249
656090,1,-13,6622.29,-0.737876,-0.0906665,-0.668819,0.245931,0.0289554,0.223138
661844,1,-13,237.701,-0.761254,-0.6362,-0.125463,0.261313,0.204374,0.0325308
670250,1,13,6764.83,-0.727026,-0.679393,-0.0992944,0.243952,0.225259,0.0292736
673119,1,-13,3489.32,-0.943166,-0.0524472,-0.328156,0.31362,0.018127,0.111467
676288,1,13,549.616,-0.784399,-0.186975,-0.591404,0.267089,0.0805982,0.182424
679460,1,13,330.968,-0.999296,0.00767028,0.0367188,0.333131,0.00382451,0.0109581
684679,1,-13,64385.4,-0.750383,-0.580285,-0.316535,0.250249,0.193275,0.105505
691769,1,-13,1192.35,-0.758546,-0.0919166,-0.645104,0.256156,0.031213,0.211
692856,1,-13,906.302,-0.834375,-0.335295,-0.437487,0.275375,0.110511,0.151879
693066,1,-13,17634.6,-0.707071,-0.497512,-0.502526,0.236103,0.165151,0.167605
694630,1,13,5128.63,-0.674036,-0.21569,-0.706508,0.224199,0.0728773,0.235658
695787,1,-13,86160.7,-0.886719,-0.345632,-0.307031,0.295647,0.115113,0.102238
699199,1,13,5196.37,-0.886828,-0.219,-0.40691,0.297417,0.0729153,0.131673
700250,1,13,334.599,-0.971101,-0.23653,0.0318914,0.32765,0.0611379,0.00433651
701671,1,13,5863.5,-0.757809,-0.240936,-0.606363,0.250545,0.0795139,0.204978
702049,1,-13,7914.12,-0.876874,-0.405761,-0.257777,0.292339,0.135366,0.0855862
705555,1,-13,4744.34,-0.931092,-0.251398,-0.264323,0.312276,0.0795466,0.0852469
711817,1,-13,13109.4,-0.648677,-0.160079,-0.744039,0.215838,0.0530957,0.248407
715013,1,-13,3340.68,-0.821762,-0.529751,-0.20993,0.272673,0.180205,0.065473
